user_id,gender,age,income,customer score
403,Female,49.0,104000.0,33.0
404,Male,63.0,70000.0,7.0
405,Female,42.0,94000.0,6.0
406,Male,52.0,57000.0,5.0
407,Male,57.0,37000.0,5.0
408,Male,56.0,59000.0,5.0
409,Female,21.51046237881817,87000.0,87.0
410,Female,43.0,52000.0,29.0
411,Female,54.0,70000.0,12.0
412,Female,28.0,73000.0,5.0
413,Male,57.0,95000.0,21.0
414,Female,71.0,67000.0,4.0
416,Male,64.0,112000.0,4.0
417,Female,20.0,49000.0,10.0
420,Male,36.0,58000.0,23.0
421,Male,45.0,99000.0,4.0
422,Female,71.0,65000.0,28.0
423,Female,67.0,89000.0,43.0
424,Male,72.0,81000.0,5.0
425,Female,51.0,100000.0,8.0
427,Female,48.0,68000.0,9.0
428,Female,53.0,60000.0,4.0
429,Female,25.0,53000.0,30.0
430,Male,23.237668276583697,85000.0,9.0
431,Female,19.0,32000.0,10.0
432,Male,28.0,49000.0,53.0
433,Female,56.0,76000.0,6.0
434,Female,44.0,37000.0,5.0
435,Female,25.0,40000.0,14.0
436,Male,61.0,78000.0,17.0
437,Female,34.0,59000.0,20.0
438,Male,41.0,37000.0,12.0
439,Female,44.0,51000.0,10.0
440,Male,51.0,92000.0,19.0
441,Female,47.0,44000.0,15.0
442,Male,63.0,70000.0,13.0
443,Female,62.0,61000.0,11.0
444,Female,66.0,71000.0,43.0
445,Female,62.0,70000.0,5.0
446,Female,20.083050980867664,88000.0,9.0
447,Female,43.0,58000.0,6.0
448,Male,66.0,94000.0,34.0
449,Female,70.0,44000.0,22.0
450,Male,65.0,66000.0,18.0
451,Male,33.0,54000.0,33.0
452,Female,63.0,78000.0,25.0
453,Female,77.0,42000.0,14.0
454,Male,49.0,57000.0,55.0
455,Female,53.0,104000.0,8.0
456,Male,61.0,87000.0,7.0
457,Female,60.0,38000.0,5.0
459,Male,44.0,60000.0,24.0
460,Female,69.0,62000.0,4.0
461,Female,39.0,71000.0,5.0
462,Male,38.0,55000.0,60.0
463,Male,20.593220036082045,99000.0,8.0
464,Male,63.0,94000.0,50.0
465,Male,41.0,41000.0,41.0
466,Female,54.0,39000.0,32.0
468,Female,41.0,55000.0,7.0
471,Male,56.0,69000.0,7.0
473,Female,50.0,98000.0,12.0
474,Female,58.0,55000.0,30.0
475,Female,39.0,61000.0,29.0
476,Male,60.0,55000.0,17.0
477,Male,60.0,74000.0,5.0
478,Female,24.0,38000.0,9.0
479,Female,48.0,57000.0,24.0
480,Female,50.0,110000.0,13.0
481,Male,41.0,67000.0,36.0
482,Female,45.0,84000.0,10.0
483,Female,48.0,93000.0,10.0
484,Female,59.0,87000.0,11.0
485,Female,43.0,45000.0,13.0
486,Male,56.0,67000.0,13.0
487,Female,54.0,93000.0,34.0
488,Male,48.0,47000.0,7.0
492,Female,63.0,49000.0,6.0
494,Female,47.0,35000.0,4.0
495,Female,52.0,56000.0,25.0
496,Male,58.0,78000.0,83.0
497,Female,23.27900912093326,39000.0,10.0
498,Female,43.0,40000.0,13.0
499,Female,68.0,61000.0,7.0
500,Female,18.0,48000.0,4.0
501,Male,39.0,85000.0,7.0
502,Female,74.0,99000.0,8.0
503,Male,53.0,98000.0,37.0
504,Male,61.0,67000.0,5.0
505,Female,23.0,54000.0,4.0
506,Female,46.0,55000.0,5.0
507,Female,51.0,78000.0,8.0
508,Female,77.0,86000.0,20.0
509,Male,24.63189169331427,91000.0,12.0
510,Female,41.0,41000.0,10.0
511,Male,60.0,78000.0,6.0
512,Male,54.0,47000.0,5.0
513,Female,63.0,89000.0,4.0
514,Female,73.0,76000.0,6.0
515,Female,47.0,77000.0,20.0
516,Female,25.4845787409027,82000.0,94.0
518,Female,20.0,56000.0,6.0
519,Male,24.0,35000.0,11.0
520,Male,58.0,71000.0,30.0
521,Female,35.0,40000.0,7.0
523,Female,57.0,33000.0,13.0
524,Female,27.242178030331598,55000.0,6.0
525,Male,24.483694242761217,84000.0,37.0
526,Male,57.0,100000.0,5.0
527,Female,61.0,112000.0,4.0
528,Female,25.0,53000.0,35.0
529,Female,38.0,31000.0,51.0
530,Female,29.977324154695275,50000.0,4.0
531,Female,59.0,61000.0,30.0
532,Male,49.0,73000.0,5.0
533,Male,61.0,72000.0,5.0
535,Female,31.0,64000.0,29.0
536,Male,75.0,53000.0,4.0
539,Female,51.0,65000.0,18.0
540,Female,68.0,74000.0,6.0
541,Female,23.58483730550785,71000.0,6.0
542,Male,62.0,117000.0,4.0
543,Female,61.0,64000.0,12.0
545,Male,63.0,57000.0,5.0
546,Male,26.0,52000.0,7.0
547,Male,50.0,77000.0,11.0
549,Male,45.0,93000.0,11.0
550,Male,21.67948115882453,64000.0,5.0
551,Male,50.0,92000.0,11.0
552,Male,65.0,119000.0,13.0
554,Female,55.0,76000.0,7.0
555,Female,71.0,95000.0,12.0
556,Male,34.0,46000.0,4.0
557,Female,20.18140933696268,65000.0,6.0
559,Male,65.0,98000.0,23.0
562,Male,63.0,62000.0,52.0
563,Female,73.0,58000.0,6.0
564,Male,24.846067659826403,77000.0,10.0
566,Male,55.0,62000.0,14.0
567,Female,63.0,70000.0,22.0
568,Male,24.0,51000.0,11.0
569,Female,36.0,74000.0,4.0
570,Female,56.0,69000.0,7.0
571,Male,65.0,119000.0,7.0
572,Female,75.0,75000.0,4.0
573,Female,71.0,114000.0,16.0
574,Female,71.0,118000.0,12.0
575,Female,61.0,39000.0,5.0
576,Female,73.0,88000.0,7.0
577,Female,19.0,73000.0,6.0
578,Male,64.0,34000.0,4.0
579,Male,66.0,112000.0,4.0
580,Female,37.0,59000.0,22.0
581,Female,22.0,49000.0,4.0
582,Male,54.0,96000.0,22.0
583,Female,62.0,73000.0,35.0
584,Male,50.0,75000.0,9.0
585,Male,23.58422207062064,87000.0,12.0
586,Female,55.0,112000.0,5.0
587,Female,40.0,50000.0,13.0
588,Female,43.0,52000.0,19.0
589,Female,61.0,53000.0,5.0
590,Male,32.0,43000.0,5.0
592,Male,68.0,32000.0,5.0
593,Male,66.0,104000.0,18.0
594,Female,36.0,35000.0,6.0
595,Female,38.0,60000.0,8.0
596,Male,20.571661398038973,54000.0,65.0
597,Male,22.57523691112131,68000.0,8.0
598,Female,45.0,74000.0,8.0
599,Female,20.12330376994473,63000.0,33.0
600,Male,45.0,94000.0,8.0
601,Female,59.0,35000.0,10.0
602,Female,22.0,44000.0,8.0
603,Male,67.0,50000.0,6.0
604,Male,30.0,41000.0,28.0
606,Female,56.0,88000.0,31.0
607,Male,53.0,100000.0,11.0
610,Female,32.0,58000.0,4.0
611,Male,51.0,73000.0,17.0
612,Male,38.0,66000.0,40.0
613,Male,52.0,45000.0,13.0
615,Female,55.0,68000.0,5.0
616,Female,29.766199278292994,41000.0,29.0
617,Female,55.0,78000.0,11.0
618,Male,51.0,67000.0,28.0
620,Male,71.0,74000.0,6.0
621,Female,45.0,84000.0,5.0
624,Female,49.0,71000.0,7.0
625,Female,62.0,48000.0,4.0
626,Male,65.0,99000.0,95.0
628,Male,50.0,63000.0,4.0
629,Male,20.0,60000.0,8.0
630,Male,49.0,31000.0,42.0
631,Female,55.0,83000.0,8.0
632,Female,58.0,54000.0,6.0
634,Male,25.481933337760807,64000.0,12.0
635,Male,26.704687083062243,99000.0,24.0
636,Male,56.0,70000.0,22.0
637,Female,66.0,54000.0,18.0
638,Female,28.558100322086933,74000.0,21.0
640,Female,55.0,89000.0,4.0
641,Male,52.0,114000.0,30.0
642,Male,59.0,83000.0,7.0
643,Male,59.0,51000.0,10.0
644,Male,49.0,74000.0,4.0
645,Male,62.0,46000.0,40.0
646,Male,56.0,80000.0,57.0
647,Male,51.0,97000.0,10.0
648,Male,47.0,62000.0,5.0
649,Female,38.0,96000.0,46.0
650,Female,43.0,44000.0,10.0
651,Female,43.0,72000.0,15.0
652,Female,49.0,84000.0,96.0
653,Male,36.0,57000.0,26.0
654,Male,45.0,58000.0,9.0
656,Female,53.0,95000.0,4.0
657,Female,43.0,60000.0,31.0
659,Male,18.0,67000.0,4.0
660,Female,40.0,41000.0,10.0
661,Male,27.633712494020106,114000.0,10.0
662,Female,49.0,65000.0,13.0
663,Male,51.0,106000.0,5.0
664,Female,25.0,55000.0,8.0
665,Female,71.0,55000.0,22.0
666,Female,58.0,71000.0,4.0
667,Female,53.0,36000.0,76.0
668,Male,26.271121664040145,93000.0,15.0
669,Female,46.0,56000.0,29.0
670,Male,69.0,97000.0,6.0
671,Female,51.0,73000.0,9.0
672,Female,61.0,68000.0,19.0
673,Male,25.45591112205543,101000.0,7.0
674,Female,60.0,41000.0,5.0
675,Female,48.0,75000.0,11.0
676,Male,48.0,87000.0,12.0
677,Female,73.0,63000.0,6.0
678,Male,41.0,89000.0,22.0
679,Male,39.0,77000.0,9.0
680,Female,31.0,56000.0,7.0
681,Female,38.0,61000.0,6.0
682,Male,46.0,36000.0,20.0
683,Female,21.016192191928027,72000.0,7.0
684,Male,53.0,83000.0,27.0
686,Male,24.472334195855176,48000.0,4.0
687,Female,42.0,41000.0,20.0
688,Female,54.0,79000.0,64.0
689,Female,47.0,53000.0,4.0
690,Female,75.0,109000.0,100.0
691,Male,26.88103174617568,61000.0,23.0
692,Male,36.0,64000.0,12.0
693,Female,30.0,43000.0,6.0
694,Female,34.0,50000.0,9.0
695,Male,39.0,78000.0,4.0
696,Male,52.0,87000.0,39.0
697,Female,43.0,34000.0,6.0
698,Female,75.0,38000.0,6.0
699,Female,47.0,40000.0,37.0
700,Male,60.0,117000.0,9.0
701,Female,31.0,43000.0,8.0
702,Female,70.0,35000.0,27.0
703,Male,49.0,36000.0,10.0
704,Female,48.0,56000.0,7.0
705,Female,37.0,36000.0,7.0
707,Male,67.0,67000.0,13.0
708,Female,48.0,65000.0,15.0
709,Female,69.0,38000.0,6.0
710,Female,66.0,32000.0,17.0
711,Female,38.0,56000.0,6.0
712,Male,59.0,90000.0,5.0
713,Female,43.0,65000.0,16.0
714,Female,43.0,41000.0,16.0
715,Male,68.0,108000.0,14.0
716,Female,60.0,45000.0,5.0
717,Female,53.0,39000.0,8.0
718,Female,34.0,50000.0,4.0
719,Female,77.0,64000.0,73.0
720,Male,22.862655091951197,73000.0,24.0
722,Male,62.0,88000.0,9.0
723,Female,63.0,86000.0,14.0
724,Female,70.0,99000.0,4.0
725,Female,38.0,33000.0,10.0
726,Male,44.0,39000.0,8.0
727,Male,40.0,50000.0,22.0
728,Female,51.0,99000.0,19.0
730,Male,72.0,60000.0,12.0
731,Female,22.0,45000.0,10.0
733,Female,72.0,49000.0,5.0
734,Female,70.0,37000.0,8.0
736,Female,23.0,65000.0,4.0
737,Female,38.0,75000.0,16.0
738,Male,71.0,67000.0,8.0
739,Female,50.0,51000.0,4.0
740,Female,72.0,35000.0,6.0
741,Female,43.0,31000.0,30.0
742,Female,63.0,70000.0,14.0
743,Female,73.0,46000.0,6.0
744,Female,53.0,57000.0,6.0
745,Male,37.0,57000.0,10.0
747,Female,45.0,44000.0,8.0
748,Female,59.0,61000.0,4.0
749,Female,74.0,51000.0,10.0
750,Female,18.0,36000.0,4.0
751,Male,21.04175399133065,84000.0,7.0
752,Female,38.0,33000.0,12.0
753,Male,67.0,50000.0,4.0
754,Male,46.0,36000.0,14.0
755,Female,28.9084751311541,41000.0,13.0
756,Female,37.0,36000.0,22.0
757,Male,65.0,71000.0,6.0
758,Male,66.0,34000.0,34.0
759,Male,65.0,57000.0,4.0
762,Male,54.0,52000.0,47.0
763,Female,63.0,113000.0,4.0
765,Male,50.0,110000.0,6.0
766,Female,64.0,81000.0,16.0
767,Female,66.0,50000.0,32.0
768,Male,76.0,62000.0,34.0
769,Male,56.0,82000.0,13.0
770,Female,49.0,75000.0,5.0
771,Male,29.0,53000.0,4.0
773,Male,51.0,56000.0,10.0
774,Female,69.0,68000.0,11.0
775,Female,48.0,52000.0,9.0
776,Female,25.0,68000.0,4.0
777,Female,27.61960985337897,78000.0,27.0
778,Male,57.0,70000.0,43.0
779,Female,50.0,70000.0,7.0
781,Male,74.0,72000.0,8.0
784,Male,49.0,59000.0,8.0
786,Female,29.24484360732776,88000.0,100.0
788,Male,62.0,81000.0,4.0
789,Female,63.0,50000.0,12.0
790,Male,54.0,109000.0,5.0
792,Female,45.0,55000.0,9.0
793,Male,49.0,110000.0,6.0
794,Female,61.0,35000.0,6.0
795,Female,46.0,46000.0,13.0
796,Female,64.0,59000.0,8.0
798,Male,69.0,89000.0,13.0
799,Female,69.0,64000.0,16.0
800,Female,66.0,70000.0,22.0
801,Female,60.0,56000.0,6.0
802,Male,40.0,51000.0,7.0
803,Female,74.0,64000.0,8.0
804,Male,52.0,31000.0,16.0
806,Male,62.0,55000.0,14.0
807,Male,61.0,118000.0,22.0
808,Male,22.0,55000.0,4.0
809,Female,62.0,35000.0,22.0
810,Female,23.0,63000.0,4.0
811,Male,23.203413435102416,104000.0,8.0
812,Male,72.0,41000.0,48.0
813,Male,69.0,93000.0,6.0
814,Male,71.0,43000.0,4.0
815,Female,32.0,38000.0,4.0
816,Female,36.0,51000.0,5.0
817,Male,58.0,38000.0,16.0
818,Female,75.0,103000.0,70.0
819,Male,58.0,41000.0,5.0
820,Female,76.0,69000.0,5.0
822,Male,49.0,73000.0,4.0
823,Male,57.0,90000.0,7.0
824,Female,66.0,74000.0,22.0
825,Female,33.0,54000.0,10.0
826,Female,54.0,39000.0,4.0
827,Male,48.0,82000.0,8.0
828,Male,66.0,62000.0,7.0
829,Male,46.0,73000.0,4.0
830,Male,51.0,91000.0,7.0
831,Male,67.0,58000.0,20.0
832,Male,28.0,65000.0,6.0
833,Male,20.0,55000.0,12.0
834,Female,74.0,34000.0,22.0
836,Female,67.0,73000.0,14.0
839,Female,27.68530412670941,55000.0,27.0
840,Female,58.0,83000.0,10.0
843,Female,67.0,41000.0,5.0
844,Male,58.0,92000.0,19.0
845,Male,54.0,82000.0,23.0
846,Male,56.0,55000.0,5.0
848,Female,58.0,41000.0,44.0
849,Male,56.0,91000.0,30.0
850,Female,63.0,61000.0,8.0
851,Female,48.0,80000.0,7.0
852,Female,50.0,59000.0,38.0
854,Female,63.0,96000.0,84.0
856,Male,26.83587031950884,94000.0,5.0
857,Female,47.0,92000.0,47.0
858,Female,57.0,110000.0,31.0
859,Male,63.0,74000.0,8.0
860,Female,22.578648758309285,64000.0,20.0
861,Female,54.0,92000.0,4.0
862,Female,53.0,33000.0,8.0
863,Female,53.0,96000.0,11.0
864,Male,70.0,58000.0,30.0
865,Male,47.0,77000.0,4.0
866,Female,42.0,60000.0,23.0
868,Female,61.0,100000.0,86.0
869,Female,30.0,35000.0,5.0
870,Female,59.0,108000.0,45.0
871,Female,38.0,38000.0,8.0
872,Male,72.0,35000.0,5.0
873,Female,69.0,36000.0,9.0
874,Female,31.0,55000.0,14.0
875,Male,58.0,37000.0,5.0
876,Male,74.0,61000.0,5.0
877,Female,66.0,72000.0,13.0
878,Male,65.0,88000.0,7.0
879,Male,56.0,83000.0,57.0
880,Female,63.0,51000.0,50.0
881,Male,38.0,69000.0,18.0
882,Male,70.0,78000.0,5.0
883,Male,64.0,70000.0,13.0
884,Male,43.0,47000.0,4.0
885,Female,47.0,69000.0,22.0
886,Female,49.0,91000.0,23.0
