user_id,gender,age,income,customer score
283,Male,69,47000,6
284,Male,73,92000,17
285,Male,67,71000,5
286,Female,76,34000,4
287,Female,55,53000,15
288,Male,89,83000,4
289,Female,57,41000,50
290,Female,54,70000,52
291,Male,58,73000,5
292,Male,49,39000,9
293,Female,73,79000,9
295,Female,51,70000,24
296,Female,74,78000,7
297,Female,53,95000,12
298,Male,61,32000,4
299,Female,41,55000,10
300,Male,64,95000,39
302,Female,50,57000,11
303,Female,60,56000,9
304,Male,57,83000,43
305,Male,39,54000,5
306,Male,57,67000,25
307,Female,57,71000,35
308,Female,68,51000,4
309,Female,83,114000,26
311,Male,90,72000,16
312,Female,56,72000,5
314,Male,62,39000,6
315,Male,63,58000,5
316,Female,67,56000,22
317,Male,68,50000,5
318,Female,55,73000,8
319,Female,24,59000,9
320,Female,40,39000,6
321,Male,83,61000,34
322,Male,63,41000,15
324,Male,49,42000,12
325,Female,61,99000,8
326,Female,42,57000,6
327,Female,58,36000,64
328,Female,48,44000,13
330,Male,36,31000,8
331,Male,41,100000,9
332,Male,83,73000,13
333,Male,53,87000,9
335,Female,80,48000,7
337,Male,63,119000,13
339,Female,56,109000,4
341,Female,58,58000,12
342,Male,59,59000,17
343,Male,49,104000,5
344,Female,63,70000,10
345,Female,42,94000,4
346,Female,52,57000,7
347,Female,57,37000,4
349,Female,80,87000,8
350,Male,43,52000,15
353,Female,57,95000,12
354,Female,71,67000,6
355,Female,64,112000,14
356,Male,20,49000,4
357,Male,36,58000,9
359,Male,71,65000,16
360,Female,67,89000,4
361,Female,72,81000,7
362,Male,51,100000,12
363,Male,48,68000,13
364,Male,53,60000,19
365,Female,25,53000,16
367,Female,19,32000,5
368,Female,28,49000,5
369,Female,56,76000,17
371,Female,25,40000,4
372,Male,61,78000,13
373,Female,34,59000,59
376,Male,51,92000,9
377,Female,47,44000,4
378,Female,63,70000,9
381,Male,62,70000,17
382,Male,83,88000,30
383,Female,43,58000,10
384,Male,66,94000,10
385,Female,70,44000,5
386,Female,65,66000,5
387,Male,33,54000,9
388,Female,63,78000,11
389,Female,77,42000,13
390,Male,49,57000,23
391,Male,53,104000,24
392,Female,61,87000,7
394,Male,44,60000,6
395,Male,69,62000,4
396,Female,39,71000,19
397,Female,38,55000,4
398,Male,83,99000,54
399,Male,63,94000,4
400,Female,41,41000,6
401,Male,54,39000,5
402,Female,41,55000,5
403,Female,56,69000,33
404,Male,50,98000,7
405,Female,58,55000,6
406,Male,39,61000,5
407,Male,60,55000,5
408,Male,60,74000,5
409,Female,24,38000,87
410,Female,48,57000,29
411,Female,50,110000,12
412,Female,41,67000,5
413,Male,45,84000,21
414,Female,48,93000,4
416,Male,43,45000,4
417,Female,56,67000,10
420,Male,63,49000,23
421,Male,47,35000,4
422,Female,52,56000,28
423,Female,58,78000,43
424,Male,78,39000,5
425,Female,43,40000,8
427,Female,18,48000,9
428,Female,39,85000,4
429,Female,74,99000,30
430,Male,53,98000,9
431,Female,61,67000,10
432,Male,23,54000,53
433,Female,46,55000,6
434,Female,51,78000,5
435,Female,77,86000,14
436,Male,79,91000,17
437,Female,41,41000,20
438,Male,60,78000,12
439,Female,54,47000,10
440,Male,63,89000,19
441,Female,73,76000,15
442,Male,47,77000,13
443,Female,84,82000,11
444,Female,20,56000,43
445,Female,24,35000,5
446,Female,58,71000,9
447,Female,35,40000,6
448,Male,57,33000,34
449,Female,87,55000,22
450,Male,86,84000,18
451,Male,57,100000,33
452,Female,61,112000,25
453,Female,25,53000,14
454,Male,38,31000,55
455,Female,94,50000,8
456,Male,59,61000,7
457,Female,49,73000,5
459,Male,31,64000,24
460,Female,75,53000,4
461,Female,51,65000,5
462,Male,68,74000,60
463,Male,86,71000,8
464,Male,62,117000,50
465,Male,61,64000,41
466,Female,63,57000,32
468,Female,50,77000,7
471,Male,50,92000,7
473,Female,55,76000,12
474,Female,71,95000,30
475,Female,34,46000,29
476,Male,81,65000,17
477,Male,65,98000,5
478,Female,63,62000,9
479,Female,73,58000,24
480,Female,84,77000,13
481,Male,55,62000,36
482,Female,63,70000,10
483,Female,24,51000,10
484,Female,36,74000,11
485,Female,56,69000,13
486,Male,65,119000,13
487,Female,75,75000,34
488,Male,71,114000,7
492,Female,19,73000,6
494,Female,66,112000,4
495,Female,37,59000,25
496,Male,22,49000,83
497,Female,54,96000,10
498,Female,62,73000,13
499,Female,50,75000,7
500,Female,80,87000,4
501,Male,55,112000,7
502,Female,40,50000,8
503,Male,43,52000,37
504,Male,61,53000,5
505,Female,32,43000,4
506,Female,68,32000,5
507,Female,66,104000,8
508,Female,36,35000,20
509,Male,38,60000,12
510,Female,80,54000,10
511,Male,82,68000,6
512,Male,45,74000,5
513,Female,89,63000,4
514,Female,45,94000,6
515,Female,59,35000,20
516,Female,22,44000,94
518,Female,30,41000,6
519,Male,56,88000,11
520,Male,53,100000,30
521,Female,32,58000,7
523,Female,38,66000,13
524,Female,52,45000,6
525,Male,55,68000,37
526,Male,81,41000,5
527,Female,55,78000,4
528,Female,51,67000,35
529,Female,71,74000,51
530,Female,45,84000,4
531,Female,49,71000,30
532,Male,62,48000,5
533,Male,65,99000,5
535,Female,20,60000,29
536,Male,49,31000,4
539,Female,95,64000,18
540,Female,83,99000,6
541,Female,56,70000,6
542,Male,66,54000,4
543,Female,87,74000,12
545,Male,52,114000,5
546,Male,59,83000,7
547,Male,59,51000,11
549,Male,62,46000,11
550,Male,56,80000,5
551,Male,51,97000,11
552,Male,47,62000,13
554,Female,43,44000,7
555,Female,43,72000,12
556,Male,49,84000,4
557,Female,36,57000,6
559,Male,53,95000,23
562,Male,40,41000,52
563,Female,83,114000,6
564,Male,49,65000,10
566,Male,25,55000,14
567,Female,71,55000,22
568,Male,58,71000,11
569,Female,53,36000,4
570,Female,83,93000,7
571,Male,46,56000,7
572,Female,69,97000,4
573,Female,51,73000,16
574,Female,61,68000,12
575,Female,81,101000,5
576,Female,60,41000,7
577,Female,48,75000,6
578,Male,48,87000,4
579,Male,73,63000,4
580,Female,41,89000,22
581,Female,39,77000,4
582,Male,31,56000,22
583,Female,38,61000,35
584,Male,46,36000,9
585,Male,87,72000,12
586,Female,53,83000,5
587,Female,93,48000,13
588,Female,42,41000,19
589,Female,54,79000,5
590,Male,47,53000,5
592,Male,79,61000,5
593,Male,36,64000,18
594,Female,30,43000,6
595,Female,34,50000,8
596,Male,39,78000,65
597,Male,52,87000,8
598,Female,43,34000,8
599,Female,75,38000,33
600,Male,47,40000,8
601,Female,60,117000,10
602,Female,31,43000,8
603,Male,70,35000,6
604,Male,49,36000,28
606,Female,37,36000,31
607,Male,67,67000,11
610,Female,66,32000,4
611,Male,38,56000,17
612,Male,59,90000,40
613,Male,43,65000,13
615,Female,68,108000,5
616,Female,60,45000,29
617,Female,53,39000,11
618,Male,34,50000,28
620,Male,88,73000,6
621,Female,62,88000,5
624,Female,38,33000,7
625,Female,44,39000,4
626,Male,40,50000,95
628,Male,72,60000,4
629,Male,22,45000,8
630,Male,72,49000,42
631,Female,70,37000,8
632,Female,23,65000,6
634,Male,71,67000,12
635,Male,50,51000,24
636,Male,72,35000,22
637,Female,43,31000,18
638,Female,63,70000,21
640,Female,53,57000,4
641,Male,37,57000,30
642,Male,45,44000,7
643,Male,59,61000,10
644,Male,74,51000,4
645,Male,18,36000,40
646,Male,94,84000,57
647,Male,38,33000,10
648,Male,67,50000,5
649,Female,46,36000,46
650,Female,82,41000,10
651,Female,37,36000,15
652,Female,65,71000,96
653,Male,66,34000,26
654,Male,65,57000,9
656,Female,63,113000,4
657,Female,50,110000,31
659,Male,66,50000,4
660,Female,76,62000,10
661,Male,56,82000,10
662,Female,49,75000,13
663,Male,29,53000,5
664,Female,51,56000,8
665,Female,69,68000,22
666,Female,48,52000,4
667,Female,25,68000,76
668,Male,82,78000,15
669,Female,57,70000,29
670,Male,50,70000,6
671,Female,74,72000,9
672,Female,49,59000,19
673,Male,80,88000,7
674,Female,62,81000,5
675,Female,63,50000,11
676,Male,54,109000,12
677,Female,45,55000,6
678,Male,49,110000,22
679,Male,61,35000,9
680,Female,46,46000,7
681,Female,64,59000,6
682,Male,69,89000,20
683,Female,69,64000,7
684,Male,66,70000,27
686,Male,40,51000,4
687,Female,74,64000,20
688,Female,52,31000,64
689,Female,62,55000,4
690,Female,61,118000,100
691,Male,22,55000,23
692,Male,62,35000,12
693,Female,23,63000,6
694,Female,90,104000,9
695,Male,72,41000,4
696,Male,69,93000,39
697,Female,71,43000,6
698,Female,32,38000,6
699,Female,36,51000,37
700,Male,58,38000,9
701,Female,75,103000,8
702,Female,58,41000,27
703,Male,76,69000,10
704,Female,49,73000,7
705,Female,57,90000,7
707,Male,33,54000,13
708,Female,54,39000,15
709,Female,48,82000,6
710,Female,66,62000,17
711,Female,46,73000,6
712,Male,51,91000,5
713,Female,67,58000,16
714,Female,28,65000,16
715,Male,20,55000,14
716,Female,74,34000,5
717,Female,67,73000,8
718,Female,86,55000,4
719,Female,58,83000,73
720,Male,67,41000,24
722,Male,54,82000,9
723,Female,56,55000,14
724,Female,58,41000,4
725,Female,56,91000,10
726,Male,63,61000,8
727,Male,48,80000,22
728,Female,50,59000,19
730,Male,79,94000,12
731,Female,47,92000,10
733,Female,63,74000,5
734,Female,79,64000,8
736,Female,53,33000,4
737,Female,53,96000,16
738,Male,70,58000,8
739,Female,47,77000,4
740,Female,42,60000,6
741,Female,61,100000,30
742,Female,30,35000,14
743,Female,59,108000,6
744,Female,38,38000,6
745,Male,72,35000,10
747,Female,31,55000,8
748,Female,58,37000,4
749,Female,74,61000,10
750,Female,66,72000,4
751,Male,65,88000,7
752,Female,56,83000,12
753,Male,63,51000,4
754,Male,38,69000,14
755,Female,70,78000,13
756,Female,64,70000,22
757,Male,43,47000,6
758,Male,47,69000,34
759,Male,49,91000,4
762,Male,32,54000,47
763,Female,56,106000,4
765,Male,33,68000,6
766,Female,25,56000,16
767,Female,59,73000,32
768,Male,58,77000,34
769,Male,73,67000,13
770,Female,45,52000,5
771,Male,22,50000,4
773,Male,57,33000,10
774,Female,56,56000,11
775,Female,68,115000,9
776,Female,36,67000,4
777,Female,66,50000,27
778,Male,68,117000,43
779,Female,84,68000,7
781,Male,49,70000,8
784,Male,55,57000,8
786,Female,69,70000,100
788,Male,54,39000,4
789,Female,25,60000,12
790,Male,49,112000,5
792,Female,69,72000,9
793,Male,60,68000,6
794,Female,40,91000,6
795,Female,64,59000,13
796,Female,65,50000,8
798,Male,71,87000,13
799,Female,57,38000,16
800,Female,51,93000,22
801,Female,82,89000,6
802,Male,60,68000,7
803,Female,68,71000,8
804,Male,42,63000,16
806,Male,42,53000,14
807,Male,45,63000,22
808,Male,64,38000,4
809,Female,53,32000,22
810,Female,47,53000,4
811,Male,92,113000,8
812,Male,42,48000,48
813,Male,45,68000,6
814,Male,60,47000,4
815,Female,32,34000,4
816,Female,63,73000,5
817,Male,89,81000,16
818,Female,54,91000,70
819,Male,53,95000,5
820,Female,60,42000,5
822,Male,63,58000,4
823,Male,90,75000,7
824,Female,47,82000,22
825,Female,25,46000,10
826,Female,41,61000,4
827,Male,22,31000,8
828,Male,57,51000,7
829,Male,37,100000,4
830,Male,65,79000,7
831,Male,45,32000,20
832,Male,42,53000,6
833,Male,19,69000,12
834,Female,33,51000,22
836,Female,46,42000,14
839,Female,55,76000,27
840,Female,50,92000,10
843,Female,57,89000,5
844,Male,86,92000,19
845,Male,74,72000,23
846,Male,88,71000,5
848,Female,49,44000,44
849,Male,49,115000,30
850,Female,63,64000,8
851,Female,25,73000,7
852,Female,22,36000,38
854,Female,67,44000,84
856,Male,50,89000,5
857,Female,42,56000,47
858,Female,53,78000,31
859,Male,70,101000,8
860,Female,57,111000,20
861,Female,41,49000,4
862,Female,62,67000,8
863,Female,63,90000,11
864,Male,53,40000,30
865,Male,60,57000,4
866,Female,90,71000,23
868,Female,28,35000,86
869,Female,68,76000,5
870,Female,43,63000,45
871,Female,20,47000,8
872,Male,52,104000,5
873,Female,73,75000,9
874,Female,36,52000,14
875,Male,28,51000,5
876,Male,69,84000,5
877,Female,33,56000,13
878,Male,39,35000,7
879,Male,51,84000,57
880,Female,79,50000,50
881,Male,40,44000,18
882,Male,59,109000,5
883,Male,54,75000,13
884,Male,32,48000,4
885,Female,37,57000,22
886,Female,49,79000,23
887,Male,66,69000,9
888,Male,67,35000,16
889,Female,47,38000,6
890,Male,57,41000,21
891,Female,31,45000,16
892,Female,55,52000,13
894,Female,43,51000,67
895,Female,76,85000,6
896,Male,64,83000,27
897,Male,61,80000,5
898,Female,44,41000,53
901,Male,50,62000,5
902,Male,50,98000,4
903,Female,81,57000,8
905,Female,81,57000,5
906,Male,49,54000,5
908,Female,38,72000,6
909,Female,58,77000,4
910,Male,77,58000,13
911,Male,63,31000,40
912,Male,64,102000,8
913,Male,33,43000,28
915,Male,61,34000,10
916,Male,63,96000,7
917,Male,63,34000,26
918,Female,28,67000,5
919,Female,46,32000,11
920,Male,20,59000,5
921,Female,70,98000,13
922,Female,83,34000,4
924,Male,73,89000,15
925,Female,29,67000,4
926,Female,24,53000,8
928,Female,28,68000,9
929,Female,43,88000,4
930,Male,60,51000,5
932,Female,81,62000,32
933,Male,65,51000,33
934,Female,76,99000,6
936,Female,62,76000,7
937,Female,41,41000,11
938,Female,33,41000,15
939,Female,52,89000,7
940,Female,38,50000,8
941,Female,57,83000,10
942,Male,60,93000,10
943,Male,41,71000,4
944,Female,47,59000,4
945,Female,53,91000,10
946,Male,19,67000,19
948,Male,39,90000,10
949,Female,50,42000,9
950,Male,42,48000,16
951,Female,56,32000,4
952,Male,59,86000,4
953,Female,60,92000,10
954,Female,58,77000,12
955,Male,64,33000,6
956,Male,56,49000,12
957,Male,77,73000,33
958,Female,58,39000,38
959,Female,69,74000,10
960,Female,62,92000,20
961,Male,79,71000,50
962,Female,53,31000,28
963,Female,64,60000,49
965,Female,22,54000,6
967,Female,38,60000,5
969,Male,81,71000,12
971,Male,20,40000,25
972,Male,83,69000,23
973,Female,56,57000,26
974,Female,37,46000,7
975,Female,44,71000,32
976,Female,22,51000,5
977,Male,51,53000,14
978,Female,42,33000,15
979,Female,48,39000,15
980,Male,78,44000,47
981,Female,67,69000,7
982,Male,33,54000,14
983,Female,83,58000,7
984,Female,74,61000,51
985,Male,34,72000,10
986,Female,57,72000,21
988,Male,68,52000,4
989,Male,21,31000,4
990,Female,20,33000,10
991,Male,62,74000,6
993,Male,46,75000,14
995,Female,54,53000,36
996,Female,53,83000,5
997,Male,67,102000,18
998,Male,30,53000,27
999,Female,76,109000,39
1000,Male,57,89000,8
1001,Female,36,37000,6
1004,Male,19,34000,56
1005,Female,100,118000,11
1006,Male,59,111000,5
1007,Male,72,53000,9
1008,Female,38,63000,7
1009,Male,20,39000,20
1010,Female,42,78000,5
1011,Female,51,66000,8
1012,Female,70,35000,9
1013,Male,38,56000,20
1014,Female,85,95000,7
1015,Female,53,92000,12
1016,Male,51,61000,6
1017,Male,26,63000,6
1018,Male,40,70000,87
1019,Female,75,50000,10
1020,Male,40,99000,5
1021,Female,81,33000,33
1022,Female,78,42000,79
1024,Male,49,79000,100
1025,Male,58,31000,8
1026,Male,59,73000,6
1027,Male,58,95000,48
1028,Female,36,77000,4
1029,Female,66,56000,27
1030,Male,71,84000,4
1031,Female,83,52000,10
1032,Female,52,65000,4
1033,Female,61,109000,5
1034,Male,49,74000,7
1035,Female,70,87000,28
1036,Female,53,104000,32
1037,Female,59,73000,8
1038,Female,21,63000,15
1039,Female,53,87000,7
1040,Female,32,45000,9
1041,Female,63,51000,16
1042,Female,75,72000,8
1043,Male,56,52000,10
1044,Male,49,45000,27
1045,Male,42,93000,4
1046,Male,55,71000,4
1047,Male,44,55000,13
1048,Female,70,60000,4
1049,Female,62,31000,18
1054,Male,39,31000,6
1055,Male,40,41000,16
1056,Male,33,64000,17
1057,Female,76,64000,4
1058,Male,26,62000,44
1059,Male,65,31000,36
1060,Male,64,86000,11
1061,Female,75,36000,4
1063,Female,58,81000,4
1064,Male,25,50000,8
1065,Male,19,46000,6
1066,Male,26,69000,55
1067,Female,58,75000,19
1068,Female,69,67000,4
1071,Male,26,55000,9
1072,Female,35,58000,16
1073,Female,63,46000,6
1074,Female,24,75000,4
1075,Male,48,71000,84
1076,Female,55,79000,8
1077,Male,58,44000,13
1078,Male,75,75000,9
1079,Male,55,89000,9
1080,Female,84,53000,13
1081,Male,79,102000,8
1083,Female,67,61000,21
1084,Male,69,73000,34
1085,Female,66,62000,4
1087,Female,69,53000,5
1088,Male,60,41000,16
1089,Male,84,72000,16
1090,Male,53,68000,5
1092,Female,53,62000,9
1093,Female,64,56000,9
1095,Female,52,60000,32
1096,Female,18,46000,20
1097,Male,54,37000,4
1098,Male,56,40000,4
1099,Male,68,88000,9
1100,Female,30,55000,8
1101,Female,59,32000,24
1102,Female,50,33000,10
1104,Male,76,43000,8
1105,Female,34,39000,8
1106,Female,74,75000,9
1107,Male,56,77000,33
1108,Male,87,58000,10
1109,Female,80,60000,39
1112,Female,49,102000,12
1113,Female,66,35000,5
1114,Female,70,70000,4
1115,Female,52,83000,13
1116,Male,60,54000,16
1117,Male,65,52000,6
1118,Female,43,59000,10
1119,Female,24,40000,6
1120,Female,65,42000,75
1121,Male,25,35000,5
1122,Female,76,56000,21
1123,Female,73,73000,8
1124,Male,62,107000,11
1125,Female,48,39000,6
1126,Male,20,75000,11
1127,Female,60,77000,7
1128,Female,66,58000,9
1129,Male,48,57000,4
1130,Male,80,39000,50
1131,Male,46,45000,8
1132,Male,61,98000,13
1135,Female,30,63000,5
1136,Male,61,71000,26
1137,Female,55,74000,16
1139,Female,50,31000,30
1140,Male,68,81000,12
1141,Male,19,67000,31
1142,Female,44,61000,39
1143,Female,65,35000,4
1144,Female,72,95000,4
1145,Female,58,47000,4
1146,Female,66,70000,4
1147,Female,67,110000,16
1148,Male,72,56000,5
1149,Female,58,31000,5
1150,Female,63,56000,48
1151,Male,74,52000,6
1152,Male,50,86000,5
1153,Female,35,73000,7
1154,Male,51,76000,4
1155,Female,48,57000,19
1156,Male,62,68000,17
1157,Female,71,108000,16
1158,Female,42,57000,10
1159,Male,78,89000,6
1160,Male,81,119000,6
1161,Female,64,71000,10
1163,Male,48,93000,12
1164,Female,35,54000,79
1165,Male,40,79000,24
1166,Male,54,73000,10
1167,Female,53,115000,6
1168,Female,63,47000,4
1169,Female,64,68000,14
1170,Female,56,33000,17
1171,Male,71,73000,36
1172,Male,78,77000,4
1173,Female,43,32000,56
1174,Male,35,52000,4
1175,Male,67,82000,6
1176,Female,86,93000,12
1177,Female,53,114000,52
1178,Female,45,33000,12
1179,Female,49,40000,11
1180,Female,37,66000,12
1181,Female,81,88000,11
1182,Female,33,41000,4
1183,Female,48,74000,5
1184,Female,54,92000,9
1185,Female,88,55000,11
1186,Female,22,65000,18
1187,Male,62,98000,4
1189,Female,60,53000,8
1190,Female,75,64000,4
1191,Female,51,100000,48
1192,Female,60,32000,4
1193,Female,80,70000,4
1194,Male,19,59000,5
1195,Male,53,34000,5
1197,Female,55,52000,78
1198,Female,66,86000,7
1199,Female,42,59000,44
1200,Female,77,61000,5
1202,Male,77,87000,62
1203,Female,58,93000,36
1204,Male,53,99000,11
1205,Male,43,33000,7
1206,Male,50,39000,19
1207,Male,56,76000,6
1208,Male,62,50000,6
1209,Female,64,36000,9
1210,Male,31,44000,18
1211,Male,56,99000,5
1212,Female,60,99000,15
1213,Female,51,63000,43
1214,Female,71,32000,8
1216,Female,67,87000,29
1217,Female,76,98000,10
1220,Female,64,76000,16
1221,Female,22,56000,27
1222,Female,52,80000,5
1223,Female,82,99000,4
1224,Male,63,86000,13
1225,Male,27,70000,27
1226,Male,82,86000,6
1227,Male,55,81000,5
1228,Male,60,115000,4
1229,Male,67,81000,4
1230,Female,44,55000,4
1231,Female,19,46000,17
1233,Male,57,70000,9
1234,Female,75,71000,19
1235,Male,52,73000,9
1236,Male,69,80000,21
1237,Female,50,70000,29
1238,Female,63,40000,30
1239,Male,66,62000,4
1240,Female,45,61000,63
1241,Male,63,31000,14
1242,Female,82,62000,72
1243,Female,70,47000,11
1244,Male,60,101000,10
1245,Male,85,75000,6
1246,Female,57,69000,53
1247,Male,28,41000,9
1249,Male,57,83000,19
1250,Female,38,46000,54
1251,Female,44,47000,20
1253,Male,76,36000,8
1254,Male,33,33000,26
1255,Female,71,72000,7
1256,Male,28,60000,6
1257,Female,63,58000,4
1258,Male,42,74000,12
1259,Male,55,53000,15
1260,Female,53,84000,12
1261,Male,64,61000,10
1262,Male,54,46000,4
1263,Female,93,59000,27
1264,Female,24,33000,51
1265,Male,48,82000,6
1266,Male,28,48000,14
1267,Female,51,98000,28
1268,Female,55,91000,6
1269,Female,23,42000,6
1270,Male,51,56000,13
1272,Female,83,39000,20
1273,Male,63,89000,8
1274,Male,53,50000,11
1275,Male,47,39000,7
1276,Female,86,55000,10
1277,Female,37,64000,7
1278,Female,49,104000,5
1279,Female,61,81000,9
1280,Female,66,42000,31
1281,Female,37,60000,22
1282,Female,70,73000,5
1283,Female,65,53000,12
1284,Male,45,67000,11
1285,Female,40,57000,47
1286,Female,62,55000,8
1288,Female,64,108000,9
1289,Male,70,105000,5
1290,Female,29,41000,11
1291,Female,37,69000,21
1293,Female,20,62000,21
1294,Female,47,54000,4
1295,Female,37,48000,6
1296,Female,89,82000,16
1297,Female,23,34000,7
1298,Female,55,80000,9
1300,Female,42,48000,7
1301,Female,52,114000,13
1302,Female,38,47000,4
1303,Male,35,42000,7
1306,Female,32,57000,7
1307,Female,28,33000,5
1308,Male,62,96000,4
1309,Female,92,63000,16
1310,Female,49,67000,100
1311,Female,82,115000,18
1312,Male,41,57000,6
1314,Male,61,35000,22
1315,Male,61,49000,10
1316,Male,30,56000,9
1317,Male,54,72000,9
1318,Female,52,84000,4
1319,Female,43,42000,7
1320,Male,32,52000,26
1321,Female,35,74000,18
